"Data Source","World Development Indicators",

"Last Updated Date","2020-05-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Late-demographic dividend","LTE","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5299.47053479887","5232.94147771879","5099.76150833793","5180.05819654033","5259.38310730972","5448.41002634226","5629.48015335958","5843.21288499574","5892.04226324995","6100.89896824683","6476.85959294153","6749.26949730014","7090.79254299065","7518.53960053715","8066.33097338638","8611.24686356627","9327.39864383848","10180.3141264773","10790.674357487","11006.0429261903","11771.7337181757","12491.8239981001","13112.8340091695","13721.88273794","14278.9311378601","14760.5544444286","15264.9604945825","15908.8677078059","16607.6707818308","",
"Lithuania","LTU","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10671.4719446213","11306.692042994","12335.0587679254","13352.5202172779","13295.0096487321","13901.8708276818","14931.4194274433","16069.3783550623","17907.7316366874","19296.1852213958","21128.5515595877","23058.6059472163","25921.2117447776","26877.4548412663","23151.4238149608","23992.4515963291","26019.1980141278","27381.3805315612","28644.145309623","29905.0027919257","30801.4226065896","31992.6451834056","33821.1954485172","35389.9774872093","",
"Luxembourg","LUX","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67951.398142145","72842.8175059231","73189.6056720833","75247.1255377233","77065.5701262041","77078.9025549102","77092.5730715684","80479.1830702037","84288.8767665376","90210.7478978603","96340.2974329719","97610.6534409562","100282.717246864","100685.613620848","102850.273308526","104501.908134185","108174.25489377","115415.434682835","111920.041404729","105077.951508216","108196.793840499","108505.454959801","105557.265692399","106914.950314366","108911.348894252","110951.988769966","113553.598994566","112822.605827833","114109.972454391","",
"Latvia","LVA","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9529.18348451666","9492.15350722282","9844.08826745035","10831.5038347892","11630.0937694402","12056.7074151012","12854.6190222309","13844.5614218374","15003.0381904872","16426.7355786572","17992.2326391757","20141.6804897106","22743.8118753791","25225.7092426211","24639.1510842382","21482.7665110286","20953.3435954749","22679.4901359437","23911.8740857683","24732.0185871891","25444.1779182729","26489.7584963771","27207.1457853837","28488.92360721","30038.4650482875","",
"Macao SAR, China","MAC","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48452.8179912202","48831.1992914707","53998.9959580254","55589.5333901811","56787.6924367226","57485.9021714326","56101.0582810951","54832.0499600516","51270.2555292724","49011.7132484486","50689.7304446766","50944.5323185005","54156.7780522293","58976.977847764","72944.409423767","76985.0838189597","85302.1564093091","95553.4495203741","96739.3276023371","95939.3408220652","117537.959653532","139736.925307745","149070.677390841","161938.749262015","156514.133849784","120294.895761936","117335.587799768","126918.226521718","131908.154163198","",
"St. Martin (French part)","MAF","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3923.21020938236","4130.37758434512","3972.29106964544","3875.44164735302","4215.93996056259","3926.85297272172","4349.24283656085","4223.34266895904","4470.65254681588","4462.65001028763","4492.42579536115","4763.14822232903","4853.34712121841","5081.97921484825","5263.32297766095","5373.03228055639","5712.71711482859","5845.48772304663","6118.30222781462","6299.67090520308","6456.25842475025","6703.87683123861","6809.83243355352","7018.23671508179","7104.52548270533","7324.9868229104","7303.98346281615","7514.50810217439","7641.37367025055","",
"Monaco","MCO","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5696.1583566695","5372.13849968792","5480.85433072082","5124.35489396191","4959.5351261352","5074.37706235871","5395.96732561656","5830.33912374579","6232.66704565134","6710.46911818893","7231.32841960246","7599.5247800214","7845.66939827572","8473.74791871746","7975.38414251306","8550.17063595766","9052.86653973706","9000.65892082217","9817.29629642572","10314.4096414103","10360.8295853922","10942.5508699648","11651.3174546862","12266.0979134805","",
"Madagascar","MDG","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1853.21214058394","1686.24428337285","1656.51793155721","1641.32960099816","1591.06428436513","1569.20566657237","1553.66189695189","1561.06089756495","1571.94693334084","1594.18803165961","1618.77534527853","1664.03999129697","1409.44205430049","1501.32337074849","1533.74894750779","1557.64818405648","1588.78722180397","1639.88218342504","1700.69633323812","1587.56702760438","1553.40502004918","1534.94017631983","1538.51668164638","1531.77899078271","1540.74561438468","1546.76670582767","1565.86709614071","1584.42272166843","1613.10470552415","",
"Maldives","MDV","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10597.4121567941","11207.779997834","11934.4720502109","12608.4769367539","13138.8960151077","13357.4871351879","12521.1367557327","13071.4556731995","14451.3866737163","14900.8622325681","12606.6182295355","15515.895527769","16329.7180647019","17447.4684963234","15730.6752468228","16304.3945580599","17014.4466543206","16707.6206341004","17132.4387362207","17567.2101216527","17283.310304426","17582.6570636888","17988.6899992013","18508.5147212522","",
"Middle East & North Africa","MEA","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10605.4870836433","10791.0007903384","11087.2497289982","11078.4997662772","11078.0842364873","11071.1919800017","11359.0740233069","11492.0390837","11795.6359991719","11779.7412727328","12207.1473907906","12147.6111050163","12122.6752387838","12559.413347327","13262.8329253863","13647.3021366869","14139.9486522781","14559.7926972941","14919.6289638193","14725.7511597692","15138.0028438975","15373.6454574806","15613.0337030307","15695.9916599442","15853.0935307278","15991.958376409","16493.7108200331","16478.9884909981","16620.8049694334","",
"Mexico","MEX","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14971.3899399607","15316.0323231622","15573.8187342222","15598.4137589939","16091.1769602001","14830.9574548235","15583.2495899906","16392.5755590245","16979.6867806823","17191.5656128931","17783.1249579466","17464.2906681448","17219.2784994365","17231.7215487567","17661.6242217534","17815.194834353","18346.8783396788","18490.455155726","18424.3271883697","17194.6568139338","17816.620123802","18213.4249122719","18622.7070015328","18628.1912801179","18907.4630622176","19288.2455873186","19612.229074976","19795.8684950156","19992.230139994","",
"Marshall Islands","MHL","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3388.22953202207","3311.82888235935","3487.72221975356","3653.72520863764","3838.89806934147","4134.27131132603","3702.7429007952","3469.7753538622","3447.76924745168","3399.97079433422","3423.60281410252","3609.71891295108","3676.98749861264","3544.07848492847","3510.73294739084","3540.12745547039","3531.25358720569","3610.65052762728","3359.44780871322","3403.34720902787","3652.95017909065","3614.74719803551","3517.49207527068","3634.09893306926","3584.76651500197","3625.32568512852","3653.86713101051","3780.93897001435","3894.17741946457","",
"Middle income","MIC","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4669.8878901126","4619.84760604864","4565.40456162515","4596.6343881394","4616.58629426349","4704.29806063065","4864.21830095737","5012.39253620126","5033.69380074675","5150.82093642218","5366.8518209241","5489.7939741505","5672.8156304831","5937.9520523989","6308.80663853922","6668.72692438261","7110.33569539945","7616.10605048981","7937.95015845922","8038.73192302492","8533.53262643619","8930.57635264935","9280.09021493113","9649.26140132314","9986.01113900401","10288.8307612763","10647.2819122702","11061.9755308645","11470.4311692681","",
"North Macedonia","MKD","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11401.7478601872","10713.8765111518","10033.8611132052","9306.07590769365","9153.18586659039","9044.08345256508","9122.78717426415","9207.15619553151","9459.30308875671","9809.59699271055","10203.3050295367","9851.50042432585","9968.94956035421","10168.1974124786","10624.7633820453","11109.232006258","11663.7361754573","12404.9874577121","13071.8459357453","13014.1028772771","13440.158239791","13743.0548070331","13668.5849951892","14056.2306719358","14554.4473449356","15104.3206310358","15523.9792335934","15551.9674037072","15958.9899090738","",
"Mali","MLI","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1418.46123755856","1550.99270548025","1464.63888684952","1471.7154166205","1486.81669737384","1461.25532640569","1524.29867783127","1557.25725608683","1632.12766318536","1679.4025635475","1631.84490459651","1828.44874296439","1829.21111150477","1935.08316658953","1903.88091035883","1963.7659213542","1988.71668485207","1990.63809388389","2017.36930076877","2044.00641699495","2087.66374721872","2090.67779940695","2012.87837009065","2000.36493128679","2080.0130694368","2140.26595328632","2198.02115173817","2248.26493006186","2288.54656799636","",
"Malta","MLT","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18179.2251740255","18802.959189172","19482.958906058","20153.6473453213","21094.3378706837","22276.403834682","22966.5811206715","23991.6737178729","25057.9998146925","26085.620360141","27672.5283426685","27632.5439539424","28245.4141685068","28774.0322571005","28708.1588156676","29605.0593918299","30036.8172894478","31125.478405662","31958.4789599893","30937.4514433058","31876.5102458357","32156.64787415","32758.3118674883","33790.9694809509","36006.725906785","38961.0509109093","40240.7865384346","41786.5022368101","43085.3239380218","",
"Myanmar","MMR","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","601.391738159441","589.5630572502","638.721498117646","669.585246794906","711.471462920069","751.923915713708","790.454458600893","824.462525829578","861.651939542334","944.164669303692","1061.5675031971","1169.34161999232","1296.86053971781","1462.69968478838","1646.89529230956","1855.6341463927","2083.33464044341","2318.09027428524","2540.04294155609","2790.09541636405","3037.7201111911","3183.05344636834","3388.34226845654","3642.75754454391","3901.61575917423","4142.75971783914","4355.49206459242","4620.47846444562","4877.18320276625","",
"Middle East & North Africa (excluding high income)","MNA","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6839.91168516981","6631.69789266276","6769.57420711279","6787.11184691447","6749.58402376498","6790.51229558809","7052.34734800872","7145.52275079219","7463.77534182581","7647.39508941462","7865.19050469139","7920.30336895595","8048.34853949273","8152.08974777372","8600.20331391242","8830.50009242292","9167.8321580104","9574.98159357057","9782.32086360284","9882.96241707327","10207.0721929072","10023.1029758683","10081.8758980478","10074.1298039991","10133.8562067807","10137.6071879143","10695.6954950578","10844.3478071979","10991.6636941601","",
"Montenegro","MNE","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12593.3062285225","13250.7714096349","12038.1039948187","12432.847784434","12519.1157587787","12706.4480914275","12970.032420425","13520.1118154094","14064.5128899913","15250.3700983218","16266.4543430537","17410.419449711","16366.3212335649","16783.0509136321","17306.6945758792","16821.1397438451","17401.1326017786","17694.3377466733","18283.9881104792","18818.8891738029","19704.2590465404","20709.671973947","",
"Mongolia","MNG","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4983.7644404556","4481.20866238237","4020.04616859719","3858.79094487349","3911.26633224326","4128.90662525462","4187.39386700715","4314.86580386339","4421.25456963166","4517.57256017664","4528.95405730278","4619.95813535682","4791.71827663341","5074.41848914565","5551.46714628438","5883.37170075924","6305.8182724406","6858.32792630431","7360.68740559009","7153.4321003866","7479.79740248469","8613.29807861083","9488.33960673232","10383.7512787824","10980.3351999295","11022.9564768149","10940.4150684867","11311.7938212007","11913.2704661784","",
"Northern Mariana Islands","MNP","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","471.325102529694","481.779851722524","436.718869296965","463.977386042794","475.220806873789","469.135587232884","506.104116783828","548.291622799606","587.779647652804","640.177921373621","630.679731070392","687.142690383733","729.278851225828","756.9221464634","793.168856950241","821.741591302169","876.400277781446","918.317910986319","958.573287443275","991.581978224241","1027.33970904353","1073.47871079443","1120.12960724884","1165.40943650463","1217.09021012877","1262.6130810912","1273.78308400731","1283.65986980986","1289.54300128945","",
"Mauritania","MRT","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2823.12883379918","2799.88555539018","2779.49657593337","2867.94889360771","2709.92968437095","2901.28690326909","2993.42172827587","2800.74723302434","2806.29733718762","2945.60489774762","2856.39384924834","2835.94623632391","2777.01626326063","2861.60813293619","2941.55253997403","3115.35609310278","3598.81767491636","3595.53344344528","3531.02918496505","3394.17486214775","3453.62795484392","3511.12967974853","3606.46208383326","3714.91471079902","3809.05125443015","3716.49428823881","3678.4379039727","3686.09628024587","3712.44002678222","",
"Mauritius","MUS","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7989.52989598513","8254.31621126342","8676.97388561326","9010.48448114771","9252.7159082195","9566.82492083429","9998.61711434942","10435.7983653154","10953.6768847833","11097.6902028741","11890.5886483671","12191.9274175312","12303.1068475908","12938.1526777756","13413.9932626868","13571.8356011585","14165.9544855364","14909.1708552865","15655.6043211354","16131.7069751994","16797.8172363943","17454.7800781809","18014.9911490937","18579.3741551896","19240.2247080161","19897.4753965644","20646.9330000973","21415.1161096211","22211.1649231914","",
"Malawi","MWI","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","671.432470411153","715.156470035059","656.856219514616","718.71028361782","642.772465970418","742.77628711249","782.936592127014","793.461458700127","801.914058258885","803.321279422974","794.432354423937","736.205808179621","730.717731176299","753.967748969893","775.346131722851","780.135988276252","794.908810441122","847.182665730174","886.258715205968","932.867634789002","968.779611645394","987.12042259393","977.391713756947","999.441322243786","1027.20849641169","1027.22960578314","1024.60107233856","1037.54586753623","1045.86096447843","",
"Malaysia","MYS","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10308.0220863384","10993.1394082783","11665.825073071","12502.8591675062","13317.9341521007","14262.7783795282","15293.7971454183","15998.7282669982","14451.4563314594","14968.4314978211","15920.0499357252","15654.9581233521","16158.6427241617","16754.5617537998","17541.7836329859","18117.556704278","18756.0707297923","19550.6632133303","20107.2861721824","19446.6438612493","20540.2331479679","21293.2701960428","22136.4059020881","22860.2916228155","23910.7662766819","24792.4882815787","25546.441575356","26648.3296520057","27536.9184977165","",
"North America","NAC","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39660.3370285482","39032.9537776003","39779.6946366037","40345.3908837604","41479.0667205355","42095.1678693824","43113.5659458425","44495.9030190972","45910.1381774639","47532.419486186","48982.9467646499","48994.8533843976","49441.3602180701","50454.1902940905","51892.5095616557","53280.2742928449","54327.0371979119","55033.308085576","54484.865930625","52607.8786789894","53519.6810560979","54016.7793163814","54790.0867818967","55419.4202737924","56370.4817887014","57467.3468688098","57905.3452151824","58819.8932193238","60122.6202143289","",
"Namibia","NAM","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6060.70872604102","6362.52523395766","6637.5541178973","6372.47916833658","6333.16865676013","6434.40801688666","6497.99264252028","6634.00486146256","6719.3806056343","6818.89839127538","6936.25400667765","6905.9713737927","7127.81935772342","7320.91763000885","8095.82276956101","8169.6541873215","8601.08748861125","8904.33081440829","8975.31139474539","8839.01484234131","9205.48425340541","9504.48859535382","9812.30993565973","10183.5592039224","10640.2113260199","11085.5812427383","11005.0183957858","10707.1655276867","10450.1057806751","",
"New Caledonia","NCL","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","821.128730640092","815.071675387779","737.228592258202","723.137915094006","726.828463624663","720.466252056439","719.599031085113","713.87361118489","760.804234957615","729.885862872036","694.092410823555","716.845626013486","711.777701328023","722.361417994094","696.75534055985","701.466113570164","714.892149257567","710.200422970499","749.432928820318","716.27732659203","746.916687665312","734.921299478391","790.577237118846","800.338001108455","827.679525814325","830.698382074358","838.613957809131","846.519886930078","867.643391425415","",
"Nigeria","NGA","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3259.64303735207","3189.08907136234","3253.69435617711","3108.67465772049","2977.09019328772","2901.76833466273","2949.20009023153","2961.19841703282","2962.89221435578","2906.72377252224","2977.04154757858","3075.00313053084","3458.07074714013","3619.14029022222","3854.00800695062","3997.43969304532","4130.40321933362","4288.27013112376","4458.6222651758","4690.37963136262","4932.33498667416","5056.89242663977","5131.37374987768","5329.12306787746","5516.38650439975","5514.77045532671","5284.89194912414","5190.3543863579","5155.8084733747","",
"Nicaragua","NIC","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3454.27681334407","3371.6883026236","3309.53384253694","3224.14615094759","3261.22974193823","3384.84957444048","3531.73035492854","3606.34877127119","3676.99848300131","3872.31668847512","3968.90877661398","4026.01233728516","3998.88410010482","4043.29650447093","4200.28934716576","4320.76233915695","4438.90193797251","4600.55622045014","4693.67907908531","4477.42965923653","4611.79128065067","4837.54548978209","5083.37868016007","5263.50448993242","5443.3256351307","5630.34771163342","5811.89339944665","6004.03178872477","5694.87577632457","",
"Netherlands","NLD","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36633.0272428189","37231.9972741371","37581.9836329706","37790.2816530157","38675.3935872713","39684.0375649945","40883.4095787303","42434.2733541233","44140.3445465932","46054.8765554336","47645.3993288837","48387.4564829621","48184.0512096001","48031.8909543129","48815.3814206417","49700.2574289129","51337.8560051578","53158.9943147889","54101.692850208","51850.500536906","52277.8834518946","52841.767452256","52104.1389950633","51883.1243700698","52432.6191986655","53223.4426476495","54101.2651616307","55347.9123930263","56454.9252056674","",
"Norway","NOR","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41406.2774837963","42480.6409667399","43745.8446468895","44723.5542641103","46717.7569258085","48407.1619397219","50583.9965323969","52969.1654271944","54036.6028327156","54748.1064582718","56137.2311249677","57012.7186685945","57526.1959510439","57710.2609521744","59647.5014145417","60798.0290541104","61757.6545429382","62952.0657889426","62468.5190816189","60620.3345033622","60290.0783582235","60097.1549596418","60916.2489658964","60806.4681077766","61308.7637295258","61895.7956099624","62010.3397711283","62940.5874986548","63332.7998900687","",
"Nepal","NPL","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1409.06955840729","1460.18127778096","1479.51917084582","1495.11157573946","1575.58604465215","1589.79859539149","1635.52371129976","1680.48265158983","1695.65187783022","1736.42872434407","1810.87786465629","1866.1516424761","1839.79073104585","1885.28438088346","1947.28571052531","1989.58517789805","2031.10769624021","2075.25132345638","2178.48762224814","2258.8621012448","2356.29231626638","2434.37701124302","2555.64352826736","2668.2766505637","2829.23339374183","2911.5483035505","2902.24921678648","3099.30608189538","3251.41837994284","",
"Nauru","NRU","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4454.43013080279","5957.95075645326","6442.6259237726","7267.39580914859","8074.58939515885","8697.05664678031","11088.0906272365","13819.9093947475","13499.5920399657","14247.9721163879","15039.3175663455","16111.7828561372","",
"New Zealand","NZL","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27289.354275177","25715.1163997804","25727.2212902236","27061.2844204417","28070.771005175","28969.0036007577","29546.6516992776","29757.4077025418","29728.1223619351","31185.7449408996","31903.1647618877","32816.0540863843","33760.3503313889","34611.0142321503","35475.9951916229","36242.8783128262","36822.0176542562","37579.4736326879","36885.9527893595","36440.990219862","36592.8248750667","37162.5348535761","37782.0621359586","38458.4631114924","39289.4914649931","39936.3178711914","40532.4012288018","40922.3872184683","41648.2056548951","",
"OECD members","OED","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29987.4125332584","30113.5977045689","30493.8241878026","30643.2588862015","31349.8339027177","31943.5909622229","32723.2671514151","33667.0849975848","34419.3589373453","35305.2252531932","36506.300145872","36744.1193018045","37079.075989557","37594.8584022233","38576.7048217395","39430.5201405925","40419.5799439408","41241.3001066316","41069.5624748971","39380.0846894714","40303.2816885861","40923.8819585218","41207.7377839731","41578.2256622959","42200.1118187777","43006.4924924025","43521.2480263374","44390.5296531237","45185.7787474535","",
"Oman","OMN","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26975.6695581479","27381.1387822113","28345.2469447444","28769.5769810904","28823.0752057541","29496.4177088566","29954.8758060569","31577.1477899078","32381.2682565421","32297.2531449477","33845.5855088969","34946.8292062392","33971.6477889546","32353.9831018098","31976.6784912352","31915.183750779","32723.9480348767","33198.2540659002","34695.5609973876","35213.4075086615","34900.1609628406","32287.3435488479","32808.7951672692","31816.8931153903","30561.6486092634","30209.6811352366","30214.06652727","29082.3795849893","28593.1843475164","",
"Other small states","OSS","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13892.3273184822","14266.2351573296","14680.3035764949","15102.0907835553","16137.867578041","16699.6721533135","17951.3523696345","19189.0093366253","20043.0839294567","19862.0742447987","20930.0254636788","21952.9742876028","22279.8175717265","22529.1897356662","22798.1014543344","22908.2666189098","22975.3832549777","23027.1007963763","23045.9046823055","",
"Pakistan","PAK","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2931.92327960867","2993.27118710303","3135.27374875211","3103.85615765484","3132.22084706525","3196.97876135443","3257.89351119315","3197.82750423384","3187.30911308342","3213.84353856955","3263.21216040185","3245.04086147399","3269.68354827505","3348.79121932076","3513.58525011155","3697.0991428807","3836.49275113167","3931.17583358053","3908.5989853379","3930.50822129494","3906.87403959215","3928.5108674377","3980.71998041517","4069.22241931906","4171.25313572373","4278.34645443799","4421.6703775936","4571.41449087153","4739.49224105383","",
"Panama","PAN","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10766.1821730755","11536.666968851","12226.828475308","12630.9430486491","12726.9928455393","12687.3443402455","12937.5590279102","13495.360231618","14195.620413484","14459.3588564216","14562.1718461886","14364.604992372","14407.1756475007","14733.0224473832","15549.0373245731","16362.612315027","17456.2793127885","19197.2584940107","20714.2414072036","20602.5170725558","21423.2888407738","23436.6065420742","25290.790527113","26579.8042796257","27454.964418351","28537.5394364168","29445.8932536702","30486.4819100126","31076.9941118124","",
"Peru","PER","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5249.20038403325","5258.26135727675","5128.63526818695","5295.79913802279","5837.08922215856","6154.1694453589","6210.22289304391","6492.54990982511","6354.43531258229","6345.50102029701","6422.4805683104","6380.33861654039","6653.39411557464","6861.82836286182","7136.35491984477","7519.02772018677","8017.25473629249","8629.26392430597","9341.23233510004","9368.04806561569","10066.4696472131","10616.8422474835","11176.0874727934","11724.0032046236","11877.084063348","12110.2688843386","12403.6887459899","12506.5301705306","12782.3763299978","",
"Philippines","PHL","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4104.96077785399","3980.90992894672","3898.18743436473","3886.6110632095","3962.70825464218","4052.81191471865","4192.54697679714","4311.57094907619","4192.4927886654","4228.05458779035","4320.27268843111","4351.50383667101","4416.34491135571","4541.70339961477","4751.01059372462","4884.82839177745","5049.54591359486","5292.32097808939","5421.35471297394","5393.880372908","5709.62986011139","5819.29889343213","6103.35018538143","6424.85349827266","6708.30056104235","7003.76951512318","7373.93063656987","7753.43945748383","8123.33581331992","",
"Palau","PLW","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13673.4588895312","14338.5494038359","14644.5098874949","14105.6291769379","14764.1117369161","15430.0547568017","15386.844948216","15904.4121441566","15380.6710412238","14748.4277809465","15062.8972690499","15982.7325914371","16373.9118761223","16173.5273086735","16861.7080220877","18519.5694686737","18603.9220612466","17865.790814837","18070.0384471316","",
"Papua New Guinea","PNG","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2440.09049731805","2610.98623378385","2904.56055574341","3354.98174133084","3472.51860887299","3278.91375938559","3447.95037512295","3232.79095956112","3035.63496898977","3019.26424844182","2877.77310703763","2813.16467585443","2751.59054217309","2754.78472714672","2771.46758096948","2883.48257640042","2969.97480397021","3126.07359746862","3041.88741792298","3172.09707808542","3414.18565354504","3377.30048278521","3461.03029143492","3520.80202715464","3917.99144077357","4204.35299848481","4289.04821885838","4353.28335715609","4233.12775581991","",
